0, 0, Header, 1, 11, 48
1, 0, Start_track
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Tempo, 500000
1, 0, Tempo, 500000
1, 192, Tempo, 500000
1, 384, Tempo, 500000
1, 576, Tempo, 500000
1, 768, Tempo, 500000
1, 960, Tempo, 500000
1, 1152, Tempo, 500000
1, 1344, Tempo, 500000
1, 1536, Tempo, 500000
1, 1728, Tempo, 500000
1, 1920, Tempo, 500000
1, 2112, Tempo, 500000
1, 2304, Tempo, 500000
1, 2496, Tempo, 500000
1, 2688, Tempo, 500000
1, 2880, Tempo, 500000
1, 3072, Tempo, 500000
1, 3264, Tempo, 500000
1, 3456, Tempo, 500000
1, 3648, Tempo, 500000
1, 3840, Tempo, 500000
1, 4032, Tempo, 500000
1, 4224, Tempo, 500000
1, 4416, Tempo, 500000
1, 4608, Tempo, 500000
1, 4800, Tempo, 500000
1, 4992, Tempo, 500000
1, 5184, Tempo, 500000
1, 5376, Tempo, 500000
1, 5568, Tempo, 500000
1, 5760, Tempo, 500000
1, 5952, Tempo, 500000
1, 6144, Tempo, 500000
1, 6336, Tempo, 500000
1, 6528, Tempo, 500000
1, 6720, Tempo, 500000
1, 6912, Tempo, 500000
1, 7104, Tempo, 500000
1, 7296, Tempo, 500000
1, 7488, Tempo, 500000
1, 7680, Tempo, 500000
1, 7872, Tempo, 500000
1, 8064, Tempo, 500000
1, 8256, Tempo, 500000
1, 8448, Tempo, 500000
1, 8640, Tempo, 500000
1, 8832, Tempo, 500000
1, 9024, Tempo, 500000
1, 9216, Tempo, 500000
1, 9408, Tempo, 500000
1, 9600, Tempo, 500000
1, 9792, Tempo, 500000
1, 9984, Tempo, 500000
1, 10176, Tempo, 500000
1, 10368, Tempo, 500000
1, 10560, Tempo, 500000
1, 10752, Tempo, 500000
1, 10944, Tempo, 500000
1, 11136, Tempo, 500000
1, 11328, Tempo, 500000
1, 11520, Tempo, 500000
1, 11712, Tempo, 500000
1, 11904, Tempo, 500000
1, 12096, Tempo, 500000
1, 12288, Tempo, 500000
1, 12480, Tempo, 500000
1, 12672, Tempo, 500000
1, 12864, Tempo, 500000
1, 13056, Tempo, 500000
1, 13248, Tempo, 500000
1, 13440, Tempo, 500000
1, 13632, Tempo, 500000
1, 13824, Tempo, 500000
1, 14016, Tempo, 500000
1, 14208, Tempo, 500000
1, 14400, Tempo, 500000
1, 14592, Tempo, 500000
1, 14784, Tempo, 500000
1, 14976, Tempo, 500000
1, 15168, Tempo, 500000
1, 15360, Tempo, 500000
1, 15552, Tempo, 500000
1, 15744, Tempo, 500000
1, 15936, Tempo, 500000
1, 16128, Tempo, 500000
1, 16320, Tempo, 500000
1, 16512, Tempo, 500000
1, 16704, Tempo, 500000
1, 16896, Tempo, 500000
1, 17088, Tempo, 500000
1, 17280, Tempo, 500000
1, 17472, Tempo, 500000
1, 17664, Tempo, 500000
1, 17856, Tempo, 500000
1, 18048, Tempo, 500000
1, 18240, Tempo, 500000
1, 18432, Tempo, 500000
1, 18624, Tempo, 500000
1, 18816, Tempo, 500000
1, 19008, Tempo, 500000
1, 19200, Tempo, 500000
1, 19392, Tempo, 500000
1, 19584, Tempo, 500000
1, 19776, Tempo, 500000
1, 19968, Tempo, 500000
1, 20160, Tempo, 500000
1, 20352, Tempo, 500000
1, 20544, Tempo, 500000
1, 20736, Tempo, 500000
1, 20928, Tempo, 500000
1, 21120, Tempo, 500000
1, 21312, Tempo, 500000
1, 21504, Tempo, 500000
1, 21696, Tempo, 500000
1, 21888, Tempo, 500000
1, 22080, Tempo, 500000
1, 22272, Tempo, 500000
1, 22464, Tempo, 500000
1, 22656, Tempo, 500000
1, 22848, Tempo, 500000
1, 23040, Tempo, 500000
1, 23232, Tempo, 500000
1, 23424, Tempo, 500000
1, 23616, Tempo, 500000
1, 23808, Tempo, 500000
1, 24000, Tempo, 500000
1, 24192, Tempo, 500000
1, 24384, Tempo, 500000
1, 24576, Tempo, 500000
1, 24768, Tempo, 500000
1, 24960, Tempo, 500000
1, 25152, Tempo, 500000
1, 25344, Tempo, 500000
1, 25536, Tempo, 500000
1, 25728, Tempo, 500000
1, 25728, End_track
2, 0, Start_track
2, 0, Title_t, "Fortress"
2, 0, Control_c, 0, 7, 96
2, 0, Pitch_bend_c, 0, 8192
