4, 100640, Note_on_c, 9, 38, 15
4, 100641, Note_off_c, 9, 38, 64
4, 100660, Note_on_c, 9, 54, 35
4, 100660, Note_on_c, 9, 36, 76
4, 100661, Note_off_c, 9, 54, 64
4, 100680, Note_off_c, 9, 36, 64
4, 100800, Note_on_c, 9, 38, 40
4, 100800, Note_on_c, 9, 54, 48
4, 100801, Note_off_c, 9, 38, 64
4, 100820, Note_off_c, 9, 54, 64
4, 101120, Note_on_c, 9, 40, 32
4, 101121, Note_off_c, 9, 40, 64
4, 101140, Note_on_c, 9, 36, 73
4, 101140, Note_on_c, 9, 54, 73
4, 101141, Note_off_c, 9, 54, 64
4, 101141, Note_off_c, 9, 36, 64
4, 101280, Note_on_c, 9, 40, 99
4, 101280, Note_on_c, 9, 54, 112
4, 101281, Note_off_c, 9, 40, 64
4, 101300, Note_off_c, 9, 54, 64
4, 101600, Note_on_c, 9, 38, 19
4, 101601, Note_off_c, 9, 38, 64
4, 101620, Note_on_c, 9, 36, 52
4, 101620, Note_on_c, 9, 54, 30
4, 101621, Note_off_c, 9, 36, 64
4, 101640, Note_off_c, 9, 54, 64
4, 101760, Note_on_c, 9, 38, 37
4, 101760, Note_on_c, 9, 54, 48
4, 101760, Note_on_c, 9, 36, 83
4, 101761, Note_off_c, 9, 38, 64
4, 101780, Note_off_c, 9, 54, 64
4, 101780, Note_off_c, 9, 36, 64
4, 102080, Note_on_c, 9, 40, 29
4, 102081, Note_off_c, 9, 40, 64
4, 102100, Note_on_c, 9, 54, 73
4, 102120, Note_off_c, 9, 54, 64
4, 102240, Note_on_c, 9, 40, 99
4, 102240, Note_on_c, 9, 54, 115
4, 102241, Note_off_c, 9, 40, 64
4, 102260, Note_off_c, 9, 54, 64
4, 102560, Note_on_c, 9, 38, 15
4, 102561, Note_off_c, 9, 38, 64
4, 102580, Note_on_c, 9, 54, 30
4, 102580, Note_on_c, 9, 36, 85
4, 102581, Note_off_c, 9, 36, 64
4, 102581, Note_off_c, 9, 54, 64
4, 102720, Note_on_c, 9, 38, 25
4, 102720, Note_on_c, 9, 54, 39
4, 102721, Note_off_c, 9, 54, 64
4, 102721, Note_off_c, 9, 38, 64
4, 103040, Note_on_c, 9, 38, 15
4, 103041, Note_off_c, 9, 38, 64
4, 103060, Note_on_c, 9, 36, 76
4, 103060, Note_on_c, 9, 54, 54
4, 103061, Note_off_c, 9, 54, 64
4, 103061, Note_off_c, 9, 36, 64
4, 103200, Note_on_c, 9, 40, 99
4, 103200, Note_on_c, 9, 54, 111
4, 103201, Note_off_c, 9, 54, 64
4, 103201, Note_off_c, 9, 40, 64
4, 103520, Note_on_c, 9, 38, 19
4, 103521, Note_off_c, 9, 38, 64
4, 103540, Note_on_c, 9, 54, 35
4, 103540, Note_on_c, 9, 36, 82
4, 103560, Note_off_c, 9, 36, 64
4, 103560, Note_off_c, 9, 54, 64
4, 103680, Note_on_c, 9, 38, 37
4, 103680, Note_on_c, 9, 54, 44
4, 103681, Note_off_c, 9, 38, 64
4, 103700, Note_off_c, 9, 54, 64
4, 103700, Note_on_c, 9, 36, 89
4, 103701, Note_off_c, 9, 36, 64
4, 104000, Note_on_c, 9, 38, 19
4, 104001, Note_off_c, 9, 38, 64
4, 104020, Note_on_c, 9, 54, 50
4, 104040, Note_off_c, 9, 54, 64
4, 104160, Note_on_c, 9, 40, 99
4, 104160, Note_on_c, 9, 54, 105
4, 104161, Note_off_c, 9, 54, 64
4, 104161, Note_off_c, 9, 40, 64
4, 104480, Note_on_c, 9, 38, 17
4, 104481, Note_off_c, 9, 38, 64
4, 104500, Note_on_c, 9, 36, 83
4, 104500, Note_on_c, 9, 54, 26
4, 104501, Note_off_c, 9, 36, 64
4, 104520, Note_off_c, 9, 54, 64
4, 104640, Note_on_c, 9, 38, 27
4, 104640, Note_on_c, 9, 54, 44
4, 104641, Note_off_c, 9, 54, 64
4, 104641, Note_off_c, 9, 38, 64
4, 104960, Note_on_c, 9, 38, 35
4, 104961, Note_off_c, 9, 38, 64
4, 104980, Note_on_c, 9, 54, 58
4, 104980, Note_on_c, 9, 36, 74
4, 104981, Note_off_c, 9, 54, 64
4, 105000, Note_off_c, 9, 36, 64
4, 105120, Note_on_c, 9, 40, 99
4, 105120, Note_on_c, 9, 54, 110
4, 105121, Note_off_c, 9, 40, 64
4, 105140, Note_off_c, 9, 54, 64
4, 105440, Note_on_c, 9, 38, 9
4, 105441, Note_off_c, 9, 38, 64
4, 105460, Note_on_c, 9, 54, 30
4, 105460, Note_on_c, 9, 36, 46
4, 105461, Note_off_c, 9, 54, 64
4, 105480, Note_off_c, 9, 36, 64
4, 105600, Note_on_c, 9, 38, 40
4, 105600, Note_on_c, 9, 54, 44
4, 105601, Note_off_c, 9, 38, 64
4, 105620, Note_off_c, 9, 54, 64
4, 105620, Note_on_c, 9, 36, 76
4, 105621, Note_off_c, 9, 36, 64
4, 105920, Note_on_c, 9, 38, 22
4, 105921, Note_off_c, 9, 38, 64
4, 105940, Note_on_c, 9, 54, 69
4, 105960, Note_off_c, 9, 54, 64
4, 106080, Note_on_c, 9, 40, 99
4, 106080, Note_on_c, 9, 54, 112
4, 106081, Note_off_c, 9, 40, 64
4, 106100, Note_off_c, 9, 54, 64
4, 106400, Note_on_c, 9, 38, 15
4, 106401, Note_off_c, 9, 38, 64
4, 106420, Note_on_c, 9, 54, 26
4, 106420, Note_on_c, 9, 36, 76
4, 106440, Note_off_c, 9, 36, 64
4, 106440, Note_off_c, 9, 54, 64
4, 106560, Note_on_c, 9, 38, 31
4, 106560, Note_on_c, 9, 54, 52
4, 106561, Note_off_c, 9, 38, 64
4, 106580, Note_off_c, 9, 54, 64
4, 106880, Note_on_c, 9, 38, 19
4, 106881, Note_off_c, 9, 38, 64
4, 106900, Note_on_c, 9, 54, 49
4, 106900, Note_on_c, 9, 36, 70
4, 106901, Note_off_c, 9, 54, 64
4, 106920, Note_off_c, 9, 36, 64
4, 107040, Note_on_c, 9, 40, 99
4, 107040, Note_on_c, 9, 54, 108
4, 107041, Note_off_c, 9, 40, 64
4, 107060, Note_off_c, 9, 54, 64
4, 107360, Note_on_c, 9, 38, 12
4, 107361, Note_off_c, 9, 38, 64
4, 107380, Note_on_c, 9, 54, 30
4, 107380, Note_on_c, 9, 36, 55
4, 107381, Note_off_c, 9, 54, 64
4, 107400, Note_off_c, 9, 36, 64
4, 107520, Note_on_c, 9, 38, 34
4, 107520, Note_on_c, 9, 36, 80
4, 107520, Note_on_c, 9, 54, 48
4, 107521, Note_off_c, 9, 38, 64
4, 107540, Note_off_c, 9, 36, 64
4, 107540, Note_off_c, 9, 54, 64
4, 107840, Note_on_c, 9, 38, 22
4, 107841, Note_off_c, 9, 38, 64
4, 107860, Note_on_c, 9, 54, 69
4, 107861, Note_off_c, 9, 54, 64
4, 108000, Note_on_c, 9, 40, 99
4, 108000, Note_on_c, 9, 54, 111
4, 108001, Note_off_c, 9, 40, 64
4, 108020, Note_off_c, 9, 54, 64
4, 108320, Note_on_c, 9, 38, 15
4, 108321, Note_off_c, 9, 38, 64
4, 108340, Note_on_c, 9, 54, 35
4, 108340, Note_on_c, 9, 36, 76
4, 108341, Note_off_c, 9, 54, 64
4, 108360, Note_off_c, 9, 36, 64
4, 108480, Note_on_c, 9, 38, 40
4, 108480, Note_on_c, 9, 54, 48
4, 108481, Note_off_c, 9, 38, 64
4, 108500, Note_off_c, 9, 54, 64
4, 108800, Note_on_c, 9, 40, 32
4, 108801, Note_off_c, 9, 40, 64
4, 108820, Note_on_c, 9, 36, 73
4, 108820, Note_on_c, 9, 54, 73
4, 108821, Note_off_c, 9, 54, 64
4, 108821, Note_off_c, 9, 36, 64
4, 108960, Note_on_c, 9, 40, 99
4, 108960, Note_on_c, 9, 54, 112
4, 108961, Note_off_c, 9, 40, 64
4, 108980, Note_off_c, 9, 54, 64
4, 109280, Note_on_c, 9, 38, 19
4, 109281, Note_off_c, 9, 38, 64
4, 109300, Note_on_c, 9, 36, 52
4, 109300, Note_on_c, 9, 54, 30
4, 109301, Note_off_c, 9, 36, 64
4, 109320, Note_off_c, 9, 54, 64
4, 109440, Note_on_c, 9, 38, 37
4, 109440, Note_on_c, 9, 54, 48
4, 109440, Note_on_c, 9, 36, 83
4, 109441, Note_off_c, 9, 38, 64
4, 109460, Note_off_c, 9, 54, 64
4, 109460, Note_off_c, 9, 36, 64
4, 109760, Note_on_c, 9, 40, 29
4, 109761, Note_off_c, 9, 40, 64
4, 109780, Note_on_c, 9, 54, 73
4, 109800, Note_off_c, 9, 54, 64
4, 109920, Note_on_c, 9, 40, 99
4, 109920, Note_on_c, 9, 54, 115
4, 109921, Note_off_c, 9, 40, 64
4, 109940, Note_off_c, 9, 54, 64
4, 110240, Note_on_c, 9, 38, 15
4, 110241, Note_off_c, 9, 38, 64
4, 110260, Note_on_c, 9, 54, 30
4, 110260, Note_on_c, 9, 36, 85
4, 110261, Note_off_c, 9, 36, 64
4, 110261, Note_off_c, 9, 54, 64
4, 110400, Note_on_c, 9, 38, 25
4, 110400, Note_on_c, 9, 54, 39
4, 110401, Note_off_c, 9, 54, 64
4, 110401, Note_off_c, 9, 38, 64
4, 110720, Note_on_c, 9, 38, 15
4, 110721, Note_off_c, 9, 38, 64
4, 110740, Note_on_c, 9, 36, 76
4, 110740, Note_on_c, 9, 54, 54
4, 110741, Note_off_c, 9, 54, 64
4, 110741, Note_off_c, 9, 36, 64
4, 110880, Note_on_c, 9, 40, 99
4, 110880, Note_on_c, 9, 54, 111
4, 110881, Note_off_c, 9, 54, 64
4, 110881, Note_off_c, 9, 40, 64
4, 111200, Note_on_c, 9, 38, 19
4, 111201, Note_off_c, 9, 38, 64
4, 111220, Note_on_c, 9, 54, 35
4, 111220, Note_on_c, 9, 36, 82
4, 111240, Note_off_c, 9, 36, 64
4, 111240, Note_off_c, 9, 54, 64
4, 111360, Note_on_c, 9, 38, 37
4, 111360, Note_on_c, 9, 54, 44
4, 111361, Note_off_c, 9, 38, 64
4, 111380, Note_off_c, 9, 54, 64
4, 111380, Note_on_c, 9, 36, 89
4, 111381, Note_off_c, 9, 36, 64
4, 111680, Note_on_c, 9, 38, 19
4, 111681, Note_off_c, 9, 38, 64
4, 111700, Note_on_c, 9, 54, 50
4, 111720, Note_off_c, 9, 54, 64
4, 111840, Note_on_c, 9, 40, 99
4, 111840, Note_on_c, 9, 54, 105
4, 111841, Note_off_c, 9, 54, 64
4, 111841, Note_off_c, 9, 40, 64
4, 112160, Note_on_c, 9, 38, 17
4, 112161, Note_off_c, 9, 38, 64
4, 112180, Note_on_c, 9, 36, 83
4, 112180, Note_on_c, 9, 54, 26
4, 112181, Note_off_c, 9, 36, 64
4, 112200, Note_off_c, 9, 54, 64
4, 112320, Note_on_c, 9, 38, 27
4, 112320, Note_on_c, 9, 54, 44
4, 112321, Note_off_c, 9, 54, 64
4, 112321, Note_off_c, 9, 38, 64
4, 112640, Note_on_c, 9, 38, 35
4, 112641, Note_off_c, 9, 38, 64
4, 112660, Note_on_c, 9, 54, 58
4, 112660, Note_on_c, 9, 36, 74
4, 112661, Note_off_c, 9, 54, 64
4, 112680, Note_off_c, 9, 36, 64
4, 112800, Note_on_c, 9, 40, 99
4, 112800, Note_on_c, 9, 54, 110
4, 112801, Note_off_c, 9, 40, 64
4, 112820, Note_off_c, 9, 54, 64
4, 113120, Note_on_c, 9, 38, 9
4, 113121, Note_off_c, 9, 38, 64
4, 113140, Note_on_c, 9, 54, 30
4, 113140, Note_on_c, 9, 36, 46
4, 113141, Note_off_c, 9, 54, 64
4, 113160, Note_off_c, 9, 36, 64
4, 113280, Note_on_c, 9, 38, 40
4, 113280, Note_on_c, 9, 54, 44
4, 113281, Note_off_c, 9, 38, 64
4, 113300, Note_off_c, 9, 54, 64
4, 113300, Note_on_c, 9, 36, 76
4, 113301, Note_off_c, 9, 36, 64
4, 113600, Note_on_c, 9, 38, 22
4, 113601, Note_off_c, 9, 38, 64
4, 113620, Note_on_c, 9, 54, 69
4, 113640, Note_off_c, 9, 54, 64
4, 113760, Note_on_c, 9, 40, 99
4, 113760, Note_on_c, 9, 54, 112
4, 113761, Note_off_c, 9, 40, 64
4, 113780, Note_off_c, 9, 54, 64
4, 114080, Note_on_c, 9, 38, 15
4, 114081, Note_off_c, 9, 38, 64
4, 114100, Note_on_c, 9, 54, 26
4, 114100, Note_on_c, 9, 36, 76
4, 114120, Note_off_c, 9, 36, 64
4, 114120, Note_off_c, 9, 54, 64
4, 114240, Note_on_c, 9, 38, 31
4, 114240, Note_on_c, 9, 54, 52
4, 114241, Note_off_c, 9, 38, 64
4, 114260, Note_off_c, 9, 54, 64
4, 114560, Note_on_c, 9, 38, 19
4, 114561, Note_off_c, 9, 38, 64
4, 114580, Note_on_c, 9, 54, 49
4, 114580, Note_on_c, 9, 36, 70
4, 114581, Note_off_c, 9, 54, 64
4, 114600, Note_off_c, 9, 36, 64
4, 114720, Note_on_c, 9, 40, 99
4, 114720, Note_on_c, 9, 54, 108
4, 114721, Note_off_c, 9, 40, 64
4, 114740, Note_off_c, 9, 54, 64
4, 115040, Note_on_c, 9, 38, 12
4, 115041, Note_off_c, 9, 38, 64
4, 115060, Note_on_c, 9, 54, 30
4, 115060, Note_on_c, 9, 36, 55
4, 115061, Note_off_c, 9, 54, 64
4, 115080, Note_off_c, 9, 36, 64
4, 115200, Note_on_c, 9, 38, 34
4, 115200, Note_on_c, 9, 36, 80
4, 115200, Note_on_c, 9, 54, 48
4, 115201, Note_off_c, 9, 38, 64
4, 115220, Note_off_c, 9, 36, 64
4, 115220, Note_off_c, 9, 54, 64
4, 115520, Note_on_c, 9, 38, 22
4, 115521, Note_off_c, 9, 38, 64
4, 115540, Note_on_c, 9, 54, 69
4, 115541, Note_off_c, 9, 54, 64
4, 115680, Note_on_c, 9, 40, 99
4, 115680, Note_on_c, 9, 54, 111
4, 115681, Note_off_c, 9, 40, 64
4, 115700, Note_off_c, 9, 54, 64
4, 116000, Note_on_c, 9, 38, 15
4, 116001, Note_off_c, 9, 38, 64
4, 116020, Note_on_c, 9, 54, 35
4, 116020, Note_on_c, 9, 36, 76
4, 116021, Note_off_c, 9, 54, 64
4, 116040, Note_off_c, 9, 36, 64
4, 116160, Note_on_c, 9, 38, 40
4, 116160, Note_on_c, 9, 54, 48
4, 116161, Note_off_c, 9, 38, 64
4, 116180, Note_off_c, 9, 54, 64
4, 116480, Note_on_c, 9, 40, 32
4, 116481, Note_off_c, 9, 40, 64
4, 116500, Note_on_c, 9, 36, 73
4, 116500, Note_on_c, 9, 54, 73
4, 116501, Note_off_c, 9, 54, 64
4, 116501, Note_off_c, 9, 36, 64
4, 116640, Note_on_c, 9, 40, 99
4, 116640, Note_on_c, 9, 54, 112
4, 116641, Note_off_c, 9, 40, 64
4, 116660, Note_off_c, 9, 54, 64
4, 116960, Note_on_c, 9, 38, 19
4, 116961, Note_off_c, 9, 38, 64
4, 116980, Note_on_c, 9, 36, 52
4, 116980, Note_on_c, 9, 54, 30
4, 116981, Note_off_c, 9, 36, 64
4, 117000, Note_off_c, 9, 54, 64
4, 117120, Note_on_c, 9, 38, 34
4, 117120, Note_on_c, 9, 36, 80
4, 117120, Note_on_c, 9, 54, 48
4, 117121, Note_off_c, 9, 38, 64
4, 117140, Note_off_c, 9, 36, 64
4, 117140, Note_off_c, 9, 54, 64
4, 117440, Note_on_c, 9, 38, 22
4, 117441, Note_off_c, 9, 38, 64
4, 117460, Note_on_c, 9, 54, 69
4, 117461, Note_off_c, 9, 54, 64
4, 117600, Note_on_c, 9, 40, 99
4, 117600, Note_on_c, 9, 54, 111
4, 117601, Note_off_c, 9, 40, 64
4, 117620, Note_off_c, 9, 54, 64
4, 117920, Note_on_c, 9, 38, 15
4, 117921, Note_off_c, 9, 38, 64
4, 117940, Note_on_c, 9, 54, 35
4, 117940, Note_on_c, 9, 36, 76
4, 117941, Note_off_c, 9, 54, 64
4, 117960, Note_off_c, 9, 36, 64
4, 118080, Note_on_c, 9, 38, 40
4, 118080, Note_on_c, 9, 54, 48
4, 118081, Note_off_c, 9, 38, 64
4, 118100, Note_off_c, 9, 54, 64
4, 118400, Note_on_c, 9, 40, 32
4, 118401, Note_off_c, 9, 40, 64
4, 118420, Note_on_c, 9, 36, 73
4, 118420, Note_on_c, 9, 54, 73
4, 118421, Note_off_c, 9, 54, 64
4, 118421, Note_off_c, 9, 36, 64
4, 118560, Note_on_c, 9, 40, 99
4, 118560, Note_on_c, 9, 54, 112
4, 118561, Note_off_c, 9, 40, 64
4, 118580, Note_off_c, 9, 54, 64
4, 118880, Note_on_c, 9, 38, 19
4, 118881, Note_off_c, 9, 38, 64
4, 118900, Note_on_c, 9, 36, 52
4, 118900, Note_on_c, 9, 54, 30
4, 118901, Note_off_c, 9, 36, 64
4, 118920, Note_off_c, 9, 54, 64
4, 119040, Note_on_c, 9, 53, 103
4, 119040, Note_on_c, 9, 36, 80
4, 119040, Note_on_c, 9, 54, 79
4, 119041, Note_off_c, 9, 53, 64
4, 119060, Note_off_c, 9, 36, 64
4, 119060, Note_off_c, 9, 54, 64
4, 119380, Note_on_c, 9, 54, 69
4, 119381, Note_off_c, 9, 54, 64
4, 119520, Note_on_c, 9, 57, 69
4, 119520, Note_on_c, 9, 40, 106
4, 119520, Note_on_c, 9, 54, 111
4, 119521, Note_off_c, 9, 40, 64
4, 119521, Note_off_c, 9, 57, 64
4, 119540, Note_off_c, 9, 54, 64
4, 119860, Note_on_c, 9, 54, 64
4, 119860, Note_on_c, 9, 36, 76
4, 119861, Note_off_c, 9, 54, 64
4, 119880, Note_off_c, 9, 36, 64
4, 120000, Note_on_c, 9, 53, 101
4, 120000, Note_on_c, 9, 54, 84
4, 120001, Note_off_c, 9, 53, 64
4, 120020, Note_off_c, 9, 54, 64
4, 120340, Note_on_c, 9, 36, 73
4, 120340, Note_on_c, 9, 54, 73
4, 120340, Note_on_c, 9, 40, 32
4, 120341, Note_off_c, 9, 54, 64
4, 120341, Note_off_c, 9, 36, 64
4, 120360, Note_off_c, 9, 40, 64
4, 120480, Note_on_c, 9, 57, 69
4, 120480, Note_on_c, 9, 40, 106
4, 120480, Note_on_c, 9, 54, 112
4, 120481, Note_off_c, 9, 40, 64
4, 120481, Note_off_c, 9, 57, 64
4, 120500, Note_off_c, 9, 54, 64
4, 120820, Note_on_c, 9, 36, 36
4, 120820, Note_on_c, 9, 54, 55
4, 120821, Note_off_c, 9, 36, 64
4, 120840, Note_off_c, 9, 54, 64
4, 120960, Note_on_c, 9, 53, 101
4, 120960, Note_on_c, 9, 54, 76
4, 120960, Note_on_c, 9, 36, 83
4, 120961, Note_off_c, 9, 53, 64
4, 120980, Note_off_c, 9, 54, 64
4, 120980, Note_off_c, 9, 36, 64
4, 121280, Note_on_c, 9, 40, 36
4, 121281, Note_off_c, 9, 40, 64
4, 121300, Note_on_c, 9, 54, 73
4, 121320, Note_off_c, 9, 54, 64
4, 121440, Note_on_c, 9, 40, 106
4, 121440, Note_on_c, 9, 57, 67
4, 121440, Note_on_c, 9, 54, 115
4, 121441, Note_off_c, 9, 57, 64
4, 121441, Note_off_c, 9, 40, 64
4, 121460, Note_off_c, 9, 54, 64
4, 121780, Note_on_c, 9, 54, 66
4, 121780, Note_on_c, 9, 36, 85
4, 121781, Note_off_c, 9, 36, 64
4, 121781, Note_off_c, 9, 54, 64
4, 121920, Note_on_c, 9, 53, 105
4, 121920, Note_on_c, 9, 54, 72
4, 121921, Note_off_c, 9, 54, 64
4, 121921, Note_off_c, 9, 53, 64
4, 122240, Note_on_c, 9, 36, 32
4, 122260, Note_off_c, 9, 36, 64
4, 122260, Note_on_c, 9, 54, 54
4, 122261, Note_off_c, 9, 54, 64
4, 122400, Note_on_c, 9, 57, 70
4, 122400, Note_on_c, 9, 40, 106
4, 122400, Note_on_c, 9, 54, 111
4, 122401, Note_off_c, 9, 54, 64
4, 122401, Note_off_c, 9, 40, 64
4, 122401, Note_off_c, 9, 57, 64
4, 122740, Note_on_c, 9, 54, 77
4, 122740, Note_on_c, 9, 36, 82
4, 122760, Note_off_c, 9, 36, 64
4, 122760, Note_off_c, 9, 54, 64
4, 122880, Note_on_c, 9, 53, 103
4, 122880, Note_on_c, 9, 54, 44
4, 122881, Note_off_c, 9, 53, 64
4, 122900, Note_off_c, 9, 54, 64
4, 122900, Note_on_c, 9, 36, 89
4, 122901, Note_off_c, 9, 36, 64
4, 123220, Note_on_c, 9, 54, 50
4, 123240, Note_off_c, 9, 54, 64
4, 123360, Note_on_c, 9, 40, 106
4, 123360, Note_on_c, 9, 54, 105
4, 123360, Note_on_c, 9, 57, 76
4, 123361, Note_off_c, 9, 57, 64
4, 123361, Note_off_c, 9, 54, 64
4, 123361, Note_off_c, 9, 40, 64
4, 123700, Note_on_c, 9, 36, 83
4, 123700, Note_on_c, 9, 54, 60
4, 123701, Note_off_c, 9, 36, 64
4, 123720, Note_off_c, 9, 54, 64
4, 123840, Note_on_c, 9, 53, 103
4, 123840, Note_on_c, 9, 54, 64
4, 123841, Note_off_c, 9, 54, 64
4, 123841, Note_off_c, 9, 53, 64
4, 124180, Note_on_c, 9, 54, 58
4, 124180, Note_on_c, 9, 36, 74
4, 124181, Note_off_c, 9, 54, 64
4, 124200, Note_off_c, 9, 36, 64
4, 124320, Note_on_c, 9, 57, 69
4, 124320, Note_on_c, 9, 40, 106
4, 124320, Note_on_c, 9, 54, 110
4, 124321, Note_off_c, 9, 40, 64
4, 124321, Note_off_c, 9, 57, 64
4, 124340, Note_off_c, 9, 54, 64
4, 124660, Note_on_c, 9, 54, 54
4, 124660, Note_on_c, 9, 36, 32
4, 124661, Note_off_c, 9, 54, 64
4, 124680, Note_off_c, 9, 36, 64
4, 124800, Note_on_c, 9, 53, 101
4, 124800, Note_on_c, 9, 54, 79
4, 124801, Note_off_c, 9, 53, 64
4, 124820, Note_off_c, 9, 54, 64
4, 124820, Note_on_c, 9, 36, 76
4, 124821, Note_off_c, 9, 36, 64
4, 125140, Note_on_c, 9, 54, 69
4, 125160, Note_off_c, 9, 54, 64
4, 125280, Note_on_c, 9, 57, 56
4, 125280, Note_on_c, 9, 40, 106
4, 125280, Note_on_c, 9, 54, 112
4, 125281, Note_off_c, 9, 40, 64
4, 125281, Note_off_c, 9, 57, 64
4, 125300, Note_off_c, 9, 54, 64
4, 125620, Note_on_c, 9, 54, 45
4, 125620, Note_on_c, 9, 36, 76
4, 125640, Note_off_c, 9, 36, 64
4, 125640, Note_off_c, 9, 54, 64
4, 125760, Note_on_c, 9, 53, 101
4, 125760, Note_on_c, 9, 54, 85
4, 125761, Note_off_c, 9, 53, 64
4, 125780, Note_off_c, 9, 54, 64
4, 126100, Note_on_c, 9, 54, 49
4, 126100, Note_on_c, 9, 36, 70
4, 126101, Note_off_c, 9, 54, 64
4, 126120, Note_off_c, 9, 36, 64
4, 126240, Note_on_c, 9, 57, 73
4, 126240, Note_on_c, 9, 40, 106
4, 126240, Note_on_c, 9, 54, 108
4, 126241, Note_off_c, 9, 40, 64
4, 126241, Note_off_c, 9, 57, 64
4, 126260, Note_off_c, 9, 54, 64
4, 126580, Note_on_c, 9, 54, 67
4, 126580, Note_on_c, 9, 36, 55
4, 126581, Note_off_c, 9, 54, 64
4, 126600, Note_off_c, 9, 36, 64
4, 126720, Note_on_c, 9, 53, 103
4, 126720, Note_on_c, 9, 36, 80
4, 126720, Note_on_c, 9, 54, 79
4, 126721, Note_off_c, 9, 53, 64
4, 126740, Note_off_c, 9, 36, 64
4, 126740, Note_off_c, 9, 54, 64
4, 127060, Note_on_c, 9, 54, 69
4, 127061, Note_off_c, 9, 54, 64
4, 127200, Note_on_c, 9, 57, 69
4, 127200, Note_on_c, 9, 40, 106
4, 127200, Note_on_c, 9, 54, 111
4, 127201, Note_off_c, 9, 40, 64
4, 127201, Note_off_c, 9, 57, 64
4, 127220, Note_off_c, 9, 54, 64
4, 127540, Note_on_c, 9, 54, 64
4, 127540, Note_on_c, 9, 36, 76
4, 127541, Note_off_c, 9, 54, 64
4, 127560, Note_off_c, 9, 36, 64
4, 127680, Note_on_c, 9, 53, 101
4, 127680, Note_on_c, 9, 54, 84
4, 127681, Note_off_c, 9, 53, 64
4, 127700, Note_off_c, 9, 54, 64
4, 128020, Note_on_c, 9, 36, 73
4, 128020, Note_on_c, 9, 54, 73
4, 128020, Note_on_c, 9, 40, 32
4, 128021, Note_off_c, 9, 54, 64
4, 128021, Note_off_c, 9, 36, 64
4, 128040, Note_off_c, 9, 40, 64
4, 128160, Note_on_c, 9, 57, 69
4, 128160, Note_on_c, 9, 40, 106
4, 128160, Note_on_c, 9, 54, 112
4, 128161, Note_off_c, 9, 40, 64
4, 128161, Note_off_c, 9, 57, 64
4, 128180, Note_off_c, 9, 54, 64
4, 128500, Note_on_c, 9, 36, 36
4, 128500, Note_on_c, 9, 54, 55
4, 128501, Note_off_c, 9, 36, 64
4, 128520, Note_off_c, 9, 54, 64
4, 128640, Note_on_c, 9, 53, 101
4, 128640, Note_on_c, 9, 54, 76
4, 128640, Note_on_c, 9, 36, 83
4, 128641, Note_off_c, 9, 53, 64
4, 128660, Note_off_c, 9, 54, 64
4, 128660, Note_off_c, 9, 36, 64
4, 128960, Note_on_c, 9, 40, 36
4, 128961, Note_off_c, 9, 40, 64
4, 128980, Note_on_c, 9, 54, 73
4, 129000, Note_off_c, 9, 54, 64
4, 129120, Note_on_c, 9, 40, 106
4, 129120, Note_on_c, 9, 57, 67
4, 129120, Note_on_c, 9, 54, 115
4, 129121, Note_off_c, 9, 57, 64
4, 129121, Note_off_c, 9, 40, 64
4, 129140, Note_off_c, 9, 54, 64
4, 129460, Note_on_c, 9, 54, 66
4, 129460, Note_on_c, 9, 36, 85
4, 129461, Note_off_c, 9, 36, 64
4, 129461, Note_off_c, 9, 54, 64
4, 129600, Note_on_c, 9, 53, 105
4, 129600, Note_on_c, 9, 54, 72
4, 129601, Note_off_c, 9, 54, 64
4, 129601, Note_off_c, 9, 53, 64
4, 129920, Note_on_c, 9, 36, 32
4, 129940, Note_off_c, 9, 36, 64
4, 129940, Note_on_c, 9, 54, 54
4, 129941, Note_off_c, 9, 54, 64
4, 130080, Note_on_c, 9, 57, 70
4, 130080, Note_on_c, 9, 40, 106
4, 130080, Note_on_c, 9, 54, 111
4, 130081, Note_off_c, 9, 54, 64
4, 130081, Note_off_c, 9, 40, 64
4, 130081, Note_off_c, 9, 57, 64
4, 130420, Note_on_c, 9, 54, 77
4, 130420, Note_on_c, 9, 36, 82
4, 130440, Note_off_c, 9, 36, 64
4, 130440, Note_off_c, 9, 54, 64
4, 130560, Note_on_c, 9, 53, 103
4, 130560, Note_on_c, 9, 54, 44
4, 130561, Note_off_c, 9, 53, 64
4, 130580, Note_off_c, 9, 54, 64
4, 130580, Note_on_c, 9, 36, 89
4, 130581, Note_off_c, 9, 36, 64
4, 130900, Note_on_c, 9, 54, 50
4, 130920, Note_off_c, 9, 54, 64
4, 131040, Note_on_c, 9, 40, 106
4, 131040, Note_on_c, 9, 54, 105
4, 131040, Note_on_c, 9, 57, 76
4, 131041, Note_off_c, 9, 57, 64
4, 131041, Note_off_c, 9, 54, 64
4, 131041, Note_off_c, 9, 40, 64
4, 131380, Note_on_c, 9, 36, 83
4, 131380, Note_on_c, 9, 54, 60
4, 131381, Note_off_c, 9, 36, 64
4, 131400, Note_off_c, 9, 54, 64
4, 131520, Note_on_c, 9, 53, 103
4, 131520, Note_on_c, 9, 54, 64
4, 131521, Note_off_c, 9, 54, 64
4, 131521, Note_off_c, 9, 53, 64
4, 131860, Note_on_c, 9, 54, 58
4, 131860, Note_on_c, 9, 36, 74
4, 131861, Note_off_c, 9, 54, 64
4, 131880, Note_off_c, 9, 36, 64
